idx,full_addr,legal_cd,fclt_nm,fclt_addr,fclt_type
1096,광주광역시 광산구 장덕동,2920012300,덕남,광주광역시 남구,지방
1097,광주광역시 광산구 장록동,2920014700,덕남,광주광역시 남구,지방
1098,광주광역시 광산구 장수동,2920012600,덕남,광주광역시 남구,지방
1099,광주광역시 광산구 지산동,2920017100,덕남,광주광역시 남구,지방
1100,광주광역시 광산구 지정동,2920015200,덕남,광주광역시 남구,지방
1101,광주광역시 광산구 지죽동,2920014900,덕남,광주광역시 남구,지방
1102,광주광역시 광산구 지평동,2920015800,덕남,광주광역시 남구,지방
1103,광주광역시 광산구 진곡동,2920012200,덕남,광주광역시 남구,지방
1104,광주광역시 광산구 하남동,2920012500,덕남,광주광역시 남구,지방
1105,광주광역시 광산구 하산동,2920013800,덕남,광주광역시 남구,지방
1106,광주광역시 광산구 황룡동,2920011000,덕남,광주광역시 남구,지방
1107,광주광역시 광산구 흑석동,2920012400,덕남,광주광역시 남구,지방
1108,광주광역시 남구 구동,2915510200,덕남,광주광역시 남구,지방
1109,광주광역시 남구 구소동,2915511600,덕남,광주광역시 남구,지방
1110,광주광역시 남구 노대동,2915510700,덕남,광주광역시 남구,지방
1111,광주광역시 남구 대지동,2915512800,덕남,광주광역시 남구,지방
1112,광주광역시 남구 덕남동,2915510900,덕남,광주광역시 남구,지방
1113,광주광역시 남구 도금동,2915511800,덕남,광주광역시 남구,지방
1114,광주광역시 남구 방림동,2915511400,덕남,광주광역시 남구,지방
1115,광주광역시 남구 백운동,2915510500,용연,광주광역시 동구,지방
1116,광주광역시 남구 봉선동,2915511500,용연,광주광역시 동구,지방
1117,광주광역시 남구 사동,2915510100,덕남,광주광역시 남구,지방
1118,광주광역시 남구 서동,2915510300,덕남,광주광역시 남구,지방
1119,광주광역시 남구 석정동,2915512400,덕남,광주광역시 남구,지방
1120,광주광역시 남구 송하동,2915511200,덕남,광주광역시 남구,지방
1121,광주광역시 남구 승촌동,2915511900,덕남,광주광역시 남구,지방
1122,광주광역시 남구 신장동,2915512500,덕남,광주광역시 남구,지방
1123,광주광역시 남구 압촌동,2915512100,덕남,광주광역시 남구,지방
1124,광주광역시 남구 양과동,2915512600,덕남,광주광역시 남구,지방
1125,광주광역시 남구 양림동,2915511300,덕남,광주광역시 남구,지방
1126,광주광역시 남구 양촌동,2915511700,덕남,광주광역시 남구,지방
1127,광주광역시 남구 원산동,2915512900,덕남,광주광역시 남구,지방
1128,광주광역시 남구 월산동,2915510400,용연,광주광역시 동구,지방
1129,광주광역시 남구 월성동,2915513000,덕남,광주광역시 남구,지방
1130,광주광역시 남구 이장동,2915512700,덕남,광주광역시 남구,지방
1131,광주광역시 남구 임암동,2915511100,덕남,광주광역시 남구,지방
1132,광주광역시 남구 주월동,2915510600,덕남,광주광역시 남구,지방
1133,광주광역시 남구 지석동,2915512000,덕남,광주광역시 남구,지방
1134,광주광역시 남구 진월동,2915510800,덕남,광주광역시 남구,지방
1135,광주광역시 남구 칠석동,2915512300,덕남,광주광역시 남구,지방
1136,광주광역시 남구 행암동,2915511000,덕남,광주광역시 남구,지방
1137,광주광역시 남구 화장동,2915512200,덕남,광주광역시 남구,지방
1138,광주광역시 동구 계림동,2911010900,덕남,광주광역시 남구,지방
1139,광주광역시 동구 광산동,2911011300,덕남,광주광역시 남구,지방
1140,광주광역시 동구 궁동,2911010600,덕남,광주광역시 남구,지방
1141,광주광역시 동구 금남로1가,2911013100,용연,광주광역시 동구,지방
1142,광주광역시 동구 금남로2가,2911013200,용연,광주광역시 동구,지방
1143,광주광역시 동구 금남로3가,2911013300,용연,광주광역시 동구,지방
1144,광주광역시 동구 금남로4가,2911013400,용연,광주광역시 동구,지방
1145,광주광역시 동구 금남로5가,2911010200,용연,광주광역시 동구,지방
1146,광주광역시 동구 금동,2911011400,덕남,광주광역시 남구,지방
1147,광주광역시 동구 남동,2911011200,덕남,광주광역시 남구,지방
1148,광주광역시 동구 내남동,2911012500,용연,광주광역시 동구,지방
1149,광주광역시 동구 대의동,2911010500,덕남,광주광역시 남구,지방
1150,광주광역시 동구 대인동,2911010100,용연,광주광역시 동구,지방
1151,광주광역시 동구 동명동,2911010800,용연,광주광역시 동구,지방
1152,광주광역시 동구 불로동,2911011600,덕남,광주광역시 남구,지방
1153,광주광역시 동구 산수동,2911011000,용연,광주광역시 동구,지방
1154,광주광역시 동구 서석동,2911011800,지원,광주광역시,지방
1155,광주광역시 동구 선교동,2911012400,용연,광주광역시 동구,지방
1156,광주광역시 동구 소태동,2911011900,용연,광주광역시 동구,지방
1157,광주광역시 동구 수기동,2911010400,용연,광주광역시 동구,지방
1158,광주광역시 동구 용산동,2911012600,용연,광주광역시 동구,지방
1159,광주광역시 동구 용연동,2911012000,용연,광주광역시 동구,지방
1160,광주광역시 동구 운림동,2911012100,용연,광주광역시 동구,지방
1161,광주광역시 동구 월남동,2911012300,용연,광주광역시 동구,지방
1162,광주광역시 동구 장동,2911010700,덕남,광주광역시 남구,지방
1163,광주광역시 동구 지산동,2911011100,용연,광주광역시 동구,지방
1164,광주광역시 동구 충장로1가,2911012700,용연,광주광역시 동구,지방
1165,광주광역시 동구 충장로2가,2911012800,용연,광주광역시 동구,지방
1166,광주광역시 동구 충장로3가,2911012900,용연,광주광역시 동구,지방
1167,광주광역시 동구 충장로4가,2911013000,용연,광주광역시 동구,지방
1168,광주광역시 동구 충장로5가,2911010300,용연,광주광역시 동구,지방
1169,광주광역시 동구 학동,2911012200,지원,광주광역시,지방
1170,광주광역시 동구 호남동,2911011500,덕남,광주광역시 남구,지방
1171,광주광역시 동구 황금동,2911011700,덕남,광주광역시 남구,지방
1172,광주광역시 북구 각화동,2917011300,용연,광주광역시 동구,지방
1173,광주광역시 북구 금곡동,2917012000,각화,광주광역시,지방
1174,광주광역시 북구 누문동,2917010300,각화,광주광역시,지방
1175,광주광역시 북구 대촌동,2917014000,덕남,광주광역시 남구,지방
1176,광주광역시 북구 덕의동,2917011900,각화,광주광역시,지방
1177,광주광역시 북구 동림동,2917010800,용연,광주광역시 동구,지방
1178,광주광역시 북구 두암동,2917011400,용연,광주광역시 동구,지방
1179,광주광역시 북구 망월동,2917012100,용연,광주광역시 동구,지방
1180,광주광역시 북구 매곡동,2917011700,용연,광주광역시 동구,지방
1181,광주광역시 북구 문흥동,2917011200,용연,광주광역시 동구,지방
1182,광주광역시 북구 본촌동,2917012600,용연,광주광역시 동구,지방
1183,광주광역시 북구 북동,2917010400,각화,광주광역시,지방
1184,광주광역시 북구 삼각동,2917011600,용연,광주광역시 동구,지방
1185,광주광역시 북구 생용동,2917013800,용연,광주광역시 동구,지방
1186,광주광역시 북구 수곡동,2917013400,용연,광주광역시 동구,지방
1187,광주광역시 북구 신안동,2917010600,각화,광주광역시,지방
1188,광주광역시 북구 신용동,2917013000,용연,광주광역시 동구,지방
1189,광주광역시 북구 양산동,2917012800,용연,광주광역시 동구,지방
1190,광주광역시 북구 연제동,2917012900,용연,광주광역시 동구,지방
1191,광주광역시 북구 오룡동,2917014100,덕남,광주광역시 남구,지방
1192,광주광역시 북구 오치동,2917011500,용연,광주광역시 동구,지방
1193,광주광역시 북구 용강동,2917013700,용연,광주광역시 동구,지방
1194,광주광역시 북구 용두동,2917013100,용연,광주광역시 동구,지방
1195,광주광역시 북구 용봉동,2917010700,용연,광주광역시 동구,지방
1196,광주광역시 북구 용전동,2917013600,용연,광주광역시 동구,지방
1197,광주광역시 북구 우산동,2917011000,용연,광주광역시 동구,지방
1198,광주광역시 북구 운암동,2917010900,용연,광주광역시 동구,지방
1199,광주광역시 북구 운정동,2917012500,용연,광주광역시 동구,지방
1200,광주광역시 북구 월출동,2917013900,덕남,광주광역시 남구,지방
1201,광주광역시 북구 유동,2917010200,각화,광주광역시,지방
1202,광주광역시 북구 일곡동,2917012700,용연,광주광역시 동구,지방
1203,광주광역시 북구 임동,2917010500,각화,광주광역시,지방
1204,광주광역시 북구 장등동,2917012400,용연,광주광역시 동구,지방
1205,광주광역시 북구 중흥동,2917010100,용연,광주광역시 동구,지방
1206,광주광역시 북구 지야동,2917013200,용연,광주광역시 동구,지방
1207,광주광역시 북구 청풍동,2917012200,각화,광주광역시,지방
1208,광주광역시 북구 충효동,2917011800,각화,광주광역시,지방
1209,광주광역시 북구 태령동,2917013300,용연,광주광역시 동구,지방
1210,광주광역시 북구 풍향동,2917011100,덕남,광주광역시 남구,지방
1211,광주광역시 북구 화암동,2917012300,용연,광주광역시 동구,지방
1212,광주광역시 북구 효령동,2917013500,용연,광주광역시 동구,지방
1213,광주광역시 서구 광천동,2914011500,용연,광주광역시 동구,지방
1214,광주광역시 서구 금호동,2914013000,덕남,광주광역시 남구,지방
1215,광주광역시 서구 내방동,2914012100,덕남,광주광역시 남구,지방
1216,광주광역시 서구 농성동,2914010600,덕남,광주광역시 남구,지방
1217,광주광역시 서구 덕흥동,2914011700,덕남,광주광역시 남구,지방
1218,광주광역시 서구 동천동,2914013300,덕남,광주광역시 남구,지방
1219,광주광역시 서구 마륵동,2914013100,덕남,광주광역시 남구,지방
1220,광주광역시 서구 매월동,2914013200,덕남,광주광역시 남구,지방
1221,광주광역시 서구 벽진동,2914012900,덕남,광주광역시 남구,지방
1222,광주광역시 서구 서창동,2914012500,덕남,광주광역시 남구,지방
1223,광주광역시 서구 세하동,2914012600,덕남,광주광역시 남구,지방
1224,광주광역시 서구 쌍촌동,2914011800,덕남,광주광역시 남구,지방
1225,광주광역시 서구 양동,2914010400,용연,광주광역시 동구,지방
1226,광주광역시 서구 용두동,2914012700,덕남,광주광역시 남구,지방
1227,광주광역시 서구 유촌동,2914011600,덕남,광주광역시 남구,지방
1228,광주광역시 서구 치평동,2914012000,덕남,광주광역시 남구,지방
1229,광주광역시 서구 풍암동,2914012800,덕남,광주광역시 남구,지방
1230,광주광역시 서구 화정동,2914011900,덕남,광주광역시 남구,지방
1231,대전광역시 대덕구 갈전동,3023012100,송촌,대전광역시,지방
1232,대전광역시 대덕구 대화동,3023010200,송촌,대전광역시,지방
1233,대전광역시 대덕구 덕암동,3023011500,신탄진,대전광역시,지방
